path,label
../Processed_Dataset/measurements/1024_64_128/110.csv,0
../Processed_Dataset/measurements/1024_64_128/111.csv,1
../Processed_Dataset/measurements/1024_64_128/112.csv,1
../Processed_Dataset/measurements/1024_64_128/113.csv,1
../Processed_Dataset/measurements/1024_64_128/114.csv,1
../Processed_Dataset/measurements/1024_64_128/115.csv,1
../Processed_Dataset/measurements/1024_64_128/116.csv,1
../Processed_Dataset/measurements/1024_64_128/117.csv,1
../Processed_Dataset/measurements/1024_64_128/118.csv,1
../Processed_Dataset/measurements/1024_64_128/119.csv,1
../Processed_Dataset/measurements/1024_64_128/120.csv,1
../Processed_Dataset/measurements/1024_64_128/121.csv,1
../Processed_Dataset/measurements/1024_64_128/122.csv,0
../Processed_Dataset/measurements/1024_64_128/123.csv,1
../Processed_Dataset/measurements/1024_64_128/124.csv,1
../Processed_Dataset/measurements/1024_64_128/125.csv,1
../Processed_Dataset/measurements/1024_64_128/126.csv,1
../Processed_Dataset/measurements/1024_64_128/127.csv,1
../Processed_Dataset/measurements/1024_64_128/128.csv,0
../Processed_Dataset/measurements/1024_64_128/129.csv,1
../Processed_Dataset/measurements/1024_64_128/130.csv,1
../Processed_Dataset/measurements/1024_64_128/131.csv,1
../Processed_Dataset/measurements/1024_64_128/132.csv,1
../Processed_Dataset/measurements/1024_64_128/133.csv,1
../Processed_Dataset/measurements/1024_64_128/134.csv,1
../Processed_Dataset/measurements/1024_64_128/135.csv,1
../Processed_Dataset/measurements/1024_64_128/136.csv,1
../Processed_Dataset/measurements/1024_64_128/137.csv,1
../Processed_Dataset/measurements/1024_64_128/138.csv,0
../Processed_Dataset/measurements/1024_64_128/139.csv,0
../Processed_Dataset/measurements/1024_64_128/140.csv,0
../Processed_Dataset/measurements/1024_64_128/141.csv,0
../Processed_Dataset/measurements/1024_64_128/142.csv,0
../Processed_Dataset/measurements/1024_64_128/143.csv,1
../Processed_Dataset/measurements/1024_64_128/144.csv,1
../Processed_Dataset/measurements/1024_64_128/145.csv,1
../Processed_Dataset/measurements/1024_64_128/146.csv,1
../Processed_Dataset/measurements/1024_64_128/147.csv,1
../Processed_Dataset/measurements/1024_64_128/148.csv,0
../Processed_Dataset/measurements/1024_64_128/149.csv,0
../Processed_Dataset/measurements/1024_64_128/150.csv,0
../Processed_Dataset/measurements/1024_64_128/151.csv,0
../Processed_Dataset/measurements/1024_64_128/152.csv,1
../Processed_Dataset/measurements/1024_64_128/153.csv,1
../Processed_Dataset/measurements/1024_64_128/154.csv,1
../Processed_Dataset/measurements/1024_64_128/155.csv,1
../Processed_Dataset/measurements/1024_64_128/156.csv,1
../Processed_Dataset/measurements/1024_64_128/157.csv,1
../Processed_Dataset/measurements/1024_64_128/158.csv,1
../Processed_Dataset/measurements/1024_64_128/159.csv,1
../Processed_Dataset/measurements/1024_64_128/160.csv,1
../Processed_Dataset/measurements/1024_64_128/161.csv,1
../Processed_Dataset/measurements/1024_64_128/162.csv,1
../Processed_Dataset/measurements/1024_64_128/163.csv,1
../Processed_Dataset/measurements/1024_64_128/164.csv,1
../Processed_Dataset/measurements/1024_64_128/165.csv,1
../Processed_Dataset/measurements/1024_64_128/166.csv,1
../Processed_Dataset/measurements/1024_64_128/167.csv,1
../Processed_Dataset/measurements/1024_64_128/168.csv,0
../Processed_Dataset/measurements/1024_64_128/169.csv,0
../Processed_Dataset/measurements/1024_64_128/170.csv,0
../Processed_Dataset/measurements/1024_64_128/171.csv,0
../Processed_Dataset/measurements/1024_64_128/172.csv,0
../Processed_Dataset/measurements/1024_64_128/173.csv,0
../Processed_Dataset/measurements/1024_64_128/174.csv,1
../Processed_Dataset/measurements/1024_64_128/175.csv,1
../Processed_Dataset/measurements/1024_64_128/176.csv,1
../Processed_Dataset/measurements/1024_64_128/177.csv,1
../Processed_Dataset/measurements/1024_64_128/178.csv,1
../Processed_Dataset/measurements/1024_64_128/179.csv,1
../Processed_Dataset/measurements/1024_64_128/180.csv,0
../Processed_Dataset/measurements/1024_64_128/181.csv,1
../Processed_Dataset/measurements/1024_64_128/182.csv,1
../Processed_Dataset/measurements/1024_64_128/183.csv,1
../Processed_Dataset/measurements/1024_64_128/184.csv,1
../Processed_Dataset/measurements/1024_64_128/185.csv,1
../Processed_Dataset/measurements/1024_64_128/186.csv,1
../Processed_Dataset/measurements/1024_64_128/187.csv,1
../Processed_Dataset/measurements/1024_64_128/188.csv,0
../Processed_Dataset/measurements/1024_64_128/189.csv,0
../Processed_Dataset/measurements/1024_64_128/190.csv,0
../Processed_Dataset/measurements/1024_64_128/191.csv,0
../Processed_Dataset/measurements/1024_64_128/192.csv,1
../Processed_Dataset/measurements/1024_64_128/193.csv,1
../Processed_Dataset/measurements/1024_64_128/194.csv,1
../Processed_Dataset/measurements/1024_64_128/195.csv,1
../Processed_Dataset/measurements/1024_64_128/196.csv,1
../Processed_Dataset/measurements/1024_64_128/197.csv,1
../Processed_Dataset/measurements/1024_64_128/198.csv,1
../Processed_Dataset/measurements/1024_64_128/199.csv,1
../Processed_Dataset/measurements/1024_64_128/200.csv,1
../Processed_Dataset/measurements/1024_64_128/201.csv,1
../Processed_Dataset/measurements/1024_64_128/202.csv,1
../Processed_Dataset/measurements/1024_64_128/203.csv,1
../Processed_Dataset/measurements/1024_64_128/204.csv,1
../Processed_Dataset/measurements/1024_64_128/205.csv,1
../Processed_Dataset/measurements/1024_64_128/206.csv,1
../Processed_Dataset/measurements/1024_64_128/207.csv,1
../Processed_Dataset/measurements/1024_64_128/208.csv,1
../Processed_Dataset/measurements/1024_64_128/209.csv,1
../Processed_Dataset/measurements/1024_64_128/210.csv,1
../Processed_Dataset/measurements/1024_64_128/211.csv,1
../Processed_Dataset/measurements/1024_64_128/212.csv,1
../Processed_Dataset/measurements/1024_64_128/213.csv,1
../Processed_Dataset/measurements/1024_64_128/214.csv,1
../Processed_Dataset/measurements/1024_64_128/215.csv,0
../Processed_Dataset/measurements/1024_64_128/216.csv,0
../Processed_Dataset/measurements/1024_64_128/217.csv,0
../Processed_Dataset/measurements/1024_64_128/218.csv,0
../Processed_Dataset/measurements/1024_64_128/219.csv,1
../Processed_Dataset/measurements/1024_64_128/220.csv,1
../Processed_Dataset/measurements/1024_64_128/221.csv,1
../Processed_Dataset/measurements/1024_64_128/222.csv,1
../Processed_Dataset/measurements/1024_64_128/223.csv,1
../Processed_Dataset/measurements/1024_64_128/224.csv,1
../Processed_Dataset/measurements/1024_64_128/225.csv,0
../Processed_Dataset/measurements/1024_64_128/226.csv,0
../Processed_Dataset/measurements/1024_64_128/227.csv,1
../Processed_Dataset/measurements/1024_64_128/228.csv,1
../Processed_Dataset/measurements/1024_64_128/229.csv,1
../Processed_Dataset/measurements/1024_64_128/230.csv,1
../Processed_Dataset/measurements/1024_64_128/231.csv,0
../Processed_Dataset/measurements/1024_64_128/232.csv,0
../Processed_Dataset/measurements/1024_64_128/233.csv,0
../Processed_Dataset/measurements/1024_64_128/234.csv,0
../Processed_Dataset/measurements/1024_64_128/235.csv,0
../Processed_Dataset/measurements/1024_64_128/236.csv,0
../Processed_Dataset/measurements/1024_64_128/237.csv,0
../Processed_Dataset/measurements/1024_64_128/238.csv,1
../Processed_Dataset/measurements/1024_64_128/239.csv,0
../Processed_Dataset/measurements/1024_64_128/240.csv,0
../Processed_Dataset/measurements/1024_64_128/241.csv,0
../Processed_Dataset/measurements/1024_64_128/242.csv,0
../Processed_Dataset/measurements/1024_64_128/243.csv,0
../Processed_Dataset/measurements/1024_64_128/244.csv,0
../Processed_Dataset/measurements/1024_64_128/245.csv,1
../Processed_Dataset/measurements/1024_64_128/246.csv,1
../Processed_Dataset/measurements/1024_64_128/247.csv,1
../Processed_Dataset/measurements/1024_64_128/248.csv,1
../Processed_Dataset/measurements/1024_64_128/249.csv,1
../Processed_Dataset/measurements/1024_64_128/250.csv,1
../Processed_Dataset/measurements/1024_64_128/251.csv,1
../Processed_Dataset/measurements/1024_64_128/252.csv,1
../Processed_Dataset/measurements/1024_64_128/253.csv,1
../Processed_Dataset/measurements/1024_64_128/254.csv,1
../Processed_Dataset/measurements/1024_64_128/255.csv,1
../Processed_Dataset/measurements/1024_64_128/256.csv,1
../Processed_Dataset/measurements/1024_64_128/257.csv,1
../Processed_Dataset/measurements/1024_64_128/258.csv,1
../Processed_Dataset/measurements/1024_64_128/259.csv,1
../Processed_Dataset/measurements/1024_64_128/260.csv,1
../Processed_Dataset/measurements/1024_64_128/261.csv,1
../Processed_Dataset/measurements/1024_64_128/262.csv,1
../Processed_Dataset/measurements/1024_64_128/263.csv,0
../Processed_Dataset/measurements/1024_64_128/264.csv,0
../Processed_Dataset/measurements/1024_64_128/265.csv,0
../Processed_Dataset/measurements/1024_64_128/266.csv,0
../Processed_Dataset/measurements/1024_64_128/267.csv,0
../Processed_Dataset/measurements/1024_64_128/268.csv,0
../Processed_Dataset/measurements/1024_64_128/269.csv,1
../Processed_Dataset/measurements/1024_64_128/270.csv,1
../Processed_Dataset/measurements/1024_64_128/271.csv,1
../Processed_Dataset/measurements/1024_64_128/272.csv,1
../Processed_Dataset/measurements/1024_64_128/273.csv,1
../Processed_Dataset/measurements/1024_64_128/274.csv,1
../Processed_Dataset/measurements/1024_64_128/275.csv,1
../Processed_Dataset/measurements/1024_64_128/276.csv,1
../Processed_Dataset/measurements/1024_64_128/277.csv,1
../Processed_Dataset/measurements/1024_64_128/278.csv,1
../Processed_Dataset/measurements/1024_64_128/279.csv,1
../Processed_Dataset/measurements/1024_64_128/280.csv,1
../Processed_Dataset/measurements/1024_64_128/281.csv,1
../Processed_Dataset/measurements/1024_64_128/282.csv,1
../Processed_Dataset/measurements/1024_64_128/283.csv,1
../Processed_Dataset/measurements/1024_64_128/284.csv,1
../Processed_Dataset/measurements/1024_64_128/285.csv,0
../Processed_Dataset/measurements/1024_64_128/286.csv,0
../Processed_Dataset/measurements/1024_64_128/287.csv,0
../Processed_Dataset/measurements/1024_64_128/288.csv,0
../Processed_Dataset/measurements/1024_64_128/289.csv,1
../Processed_Dataset/measurements/1024_64_128/290.csv,1
../Processed_Dataset/measurements/1024_64_128/291.csv,1
../Processed_Dataset/measurements/1024_64_128/292.csv,1
../Processed_Dataset/measurements/1024_64_128/293.csv,0
../Processed_Dataset/measurements/1024_64_128/294.csv,0
../Processed_Dataset/measurements/1024_64_128/295.csv,0
../Processed_Dataset/measurements/1024_64_128/296.csv,1
../Processed_Dataset/measurements/1024_64_128/297.csv,1
../Processed_Dataset/measurements/1024_64_128/298.csv,1
../Processed_Dataset/measurements/1024_64_128/299.csv,1
../Processed_Dataset/measurements/1024_64_128/300.csv,1
../Processed_Dataset/measurements/1024_64_128/301.csv,1
../Processed_Dataset/measurements/1024_64_128/302.csv,1
../Processed_Dataset/measurements/1024_64_128/303.csv,1
../Processed_Dataset/measurements/1024_64_128/304.csv,1
../Processed_Dataset/measurements/1024_64_128/305.csv,1
../Processed_Dataset/measurements/1024_64_128/306.csv,1
../Processed_Dataset/measurements/1024_64_128/307.csv,1
../Processed_Dataset/measurements/1024_64_128/308.csv,1
../Processed_Dataset/measurements/1024_64_128/309.csv,1
../Processed_Dataset/measurements/1024_64_128/310.csv,1
../Processed_Dataset/measurements/1024_64_128/311.csv,1
../Processed_Dataset/measurements/1024_64_128/312.csv,1
../Processed_Dataset/measurements/1024_64_128/313.csv,0
../Processed_Dataset/measurements/1024_64_128/314.csv,0
../Processed_Dataset/measurements/1024_64_128/315.csv,1
../Processed_Dataset/measurements/1024_64_128/316.csv,1
../Processed_Dataset/measurements/1024_64_128/317.csv,0
../Processed_Dataset/measurements/1024_64_128/318.csv,0
../Processed_Dataset/measurements/1024_64_128/319.csv,1
../Processed_Dataset/measurements/1024_64_128/320.csv,1
../Processed_Dataset/measurements/1024_64_128/321.csv,1
../Processed_Dataset/measurements/1024_64_128/322.csv,1
../Processed_Dataset/measurements/1024_64_128/323.csv,1
../Processed_Dataset/measurements/1024_64_128/324.csv,1
../Processed_Dataset/measurements/1024_64_128/325.csv,0
../Processed_Dataset/measurements/1024_64_128/326.csv,1
../Processed_Dataset/measurements/1024_64_128/327.csv,1
../Processed_Dataset/measurements/1024_64_128/328.csv,1
../Processed_Dataset/measurements/1024_64_128/329.csv,0
../Processed_Dataset/measurements/1024_64_128/330.csv,0
../Processed_Dataset/measurements/1024_64_128/331.csv,1
../Processed_Dataset/measurements/1024_64_128/332.csv,1
../Processed_Dataset/measurements/1024_64_128/333.csv,1
../Processed_Dataset/measurements/1024_64_128/334.csv,1
../Processed_Dataset/measurements/1024_64_128/335.csv,1
../Processed_Dataset/measurements/1024_64_128/336.csv,1
../Processed_Dataset/measurements/1024_64_128/337.csv,1
../Processed_Dataset/measurements/1024_64_128/338.csv,1
../Processed_Dataset/measurements/1024_64_128/339.csv,1
../Processed_Dataset/measurements/1024_64_128/340.csv,1
../Processed_Dataset/measurements/1024_64_128/341.csv,0
../Processed_Dataset/measurements/1024_64_128/342.csv,0
../Processed_Dataset/measurements/1024_64_128/343.csv,0
../Processed_Dataset/measurements/1024_64_128/344.csv,0
../Processed_Dataset/measurements/1024_64_128/345.csv,1
../Processed_Dataset/measurements/1024_64_128/346.csv,1
../Processed_Dataset/measurements/1024_64_128/347.csv,1
../Processed_Dataset/measurements/1024_64_128/348.csv,1
../Processed_Dataset/measurements/1024_64_128/349.csv,0
../Processed_Dataset/measurements/1024_64_128/350.csv,0
../Processed_Dataset/measurements/1024_64_128/351.csv,0
../Processed_Dataset/measurements/1024_64_128/352.csv,0
../Processed_Dataset/measurements/1024_64_128/353.csv,1
../Processed_Dataset/measurements/1024_64_128/354.csv,1
../Processed_Dataset/measurements/1024_64_128/355.csv,1
../Processed_Dataset/measurements/1024_64_128/356.csv,1
../Processed_Dataset/measurements/1024_64_128/357.csv,0
../Processed_Dataset/measurements/1024_64_128/358.csv,0
../Processed_Dataset/measurements/1024_64_128/359.csv,0
../Processed_Dataset/measurements/1024_64_128/360.csv,1
../Processed_Dataset/measurements/1024_64_128/361.csv,1
../Processed_Dataset/measurements/1024_64_128/362.csv,1
../Processed_Dataset/measurements/1024_64_128/363.csv,0
../Processed_Dataset/measurements/1024_64_128/364.csv,0
../Processed_Dataset/measurements/1024_64_128/365.csv,0
../Processed_Dataset/measurements/1024_64_128/366.csv,0
../Processed_Dataset/measurements/1024_64_128/367.csv,0
../Processed_Dataset/measurements/1024_64_128/368.csv,0
../Processed_Dataset/measurements/1024_64_128/369.csv,0
../Processed_Dataset/measurements/1024_64_128/370.csv,0
../Processed_Dataset/measurements/1024_64_128/371.csv,0
../Processed_Dataset/measurements/1024_64_128/372.csv,1
../Processed_Dataset/measurements/1024_64_128/373.csv,0
../Processed_Dataset/measurements/1024_64_128/374.csv,0
../Processed_Dataset/measurements/1024_64_128/375.csv,1
../Processed_Dataset/measurements/1024_64_128/376.csv,1
../Processed_Dataset/measurements/1024_64_128/377.csv,0
../Processed_Dataset/measurements/1024_64_128/378.csv,0
../Processed_Dataset/measurements/1024_64_128/379.csv,1
../Processed_Dataset/measurements/1024_64_128/380.csv,1
../Processed_Dataset/measurements/1024_64_128/381.csv,1
../Processed_Dataset/measurements/1024_64_128/382.csv,1
../Processed_Dataset/measurements/1024_64_128/383.csv,1
../Processed_Dataset/measurements/1024_64_128/384.csv,1
../Processed_Dataset/measurements/1024_64_128/385.csv,1
../Processed_Dataset/measurements/1024_64_128/386.csv,1
../Processed_Dataset/measurements/1024_64_128/387.csv,0
../Processed_Dataset/measurements/1024_64_128/388.csv,0
../Processed_Dataset/measurements/1024_64_128/389.csv,1
../Processed_Dataset/measurements/1024_64_128/390.csv,1
../Processed_Dataset/measurements/1024_64_128/391.csv,1
../Processed_Dataset/measurements/1024_64_128/392.csv,1
../Processed_Dataset/measurements/1024_64_128/393.csv,1
../Processed_Dataset/measurements/1024_64_128/394.csv,1
../Processed_Dataset/measurements/1024_64_128/395.csv,1
../Processed_Dataset/measurements/1024_64_128/396.csv,1
../Processed_Dataset/measurements/1024_64_128/397.csv,1
../Processed_Dataset/measurements/1024_64_128/398.csv,1
../Processed_Dataset/measurements/1024_64_128/399.csv,1
../Processed_Dataset/measurements/1024_64_128/400.csv,1
../Processed_Dataset/measurements/1024_64_128/401.csv,1
../Processed_Dataset/measurements/1024_64_128/402.csv,1
../Processed_Dataset/measurements/1024_64_128/403.csv,1
../Processed_Dataset/measurements/1024_64_128/404.csv,1
../Processed_Dataset/measurements/1024_64_128/405.csv,1
../Processed_Dataset/measurements/1024_64_128/406.csv,1
../Processed_Dataset/measurements/1024_64_128/407.csv,1
../Processed_Dataset/measurements/1024_64_128/408.csv,1
../Processed_Dataset/measurements/1024_64_128/409.csv,1
../Processed_Dataset/measurements/1024_64_128/410.csv,1
../Processed_Dataset/measurements/1024_64_128/411.csv,1
../Processed_Dataset/measurements/1024_64_128/412.csv,1
../Processed_Dataset/measurements/1024_64_128/413.csv,0
../Processed_Dataset/measurements/1024_64_128/414.csv,0
../Processed_Dataset/measurements/1024_64_128/415.csv,0
../Processed_Dataset/measurements/1024_64_128/416.csv,0
../Processed_Dataset/measurements/1024_64_128/417.csv,1
../Processed_Dataset/measurements/1024_64_128/418.csv,1
../Processed_Dataset/measurements/1024_64_128/419.csv,1
../Processed_Dataset/measurements/1024_64_128/420.csv,1
../Processed_Dataset/measurements/1024_64_128/421.csv,1
../Processed_Dataset/measurements/1024_64_128/422.csv,1
../Processed_Dataset/measurements/1024_64_128/423.csv,1
../Processed_Dataset/measurements/1024_64_128/424.csv,1
../Processed_Dataset/measurements/1024_64_128/425.csv,1
../Processed_Dataset/measurements/1024_64_128/426.csv,1
../Processed_Dataset/measurements/1024_64_128/427.csv,1
../Processed_Dataset/measurements/1024_64_128/428.csv,0
../Processed_Dataset/measurements/1024_64_128/429.csv,1
../Processed_Dataset/measurements/1024_64_128/430.csv,0
../Processed_Dataset/measurements/1024_64_128/431.csv,0
../Processed_Dataset/measurements/1024_64_128/432.csv,1
../Processed_Dataset/measurements/1024_64_128/433.csv,1
../Processed_Dataset/measurements/1024_64_128/434.csv,1
../Processed_Dataset/measurements/1024_64_128/435.csv,1
../Processed_Dataset/measurements/1024_64_128/436.csv,1
../Processed_Dataset/measurements/1024_64_128/437.csv,1
../Processed_Dataset/measurements/1024_64_128/438.csv,1
../Processed_Dataset/measurements/1024_64_128/439.csv,1
../Processed_Dataset/measurements/1024_64_128/440.csv,1
../Processed_Dataset/measurements/1024_64_128/441.csv,1
../Processed_Dataset/measurements/1024_64_128/442.csv,1
../Processed_Dataset/measurements/1024_64_128/443.csv,0
../Processed_Dataset/measurements/1024_64_128/444.csv,0
../Processed_Dataset/measurements/1024_64_128/445.csv,1
../Processed_Dataset/measurements/1024_64_128/446.csv,1
../Processed_Dataset/measurements/1024_64_128/447.csv,1
../Processed_Dataset/measurements/1024_64_128/448.csv,1
../Processed_Dataset/measurements/1024_64_128/449.csv,1
../Processed_Dataset/measurements/1024_64_128/450.csv,1
../Processed_Dataset/measurements/1024_64_128/451.csv,0
../Processed_Dataset/measurements/1024_64_128/452.csv,1
../Processed_Dataset/measurements/1024_64_128/453.csv,0
../Processed_Dataset/measurements/1024_64_128/454.csv,0
../Processed_Dataset/measurements/1024_64_128/455.csv,0
../Processed_Dataset/measurements/1024_64_128/456.csv,0
../Processed_Dataset/measurements/1024_64_128/457.csv,1
../Processed_Dataset/measurements/1024_64_128/458.csv,1
../Processed_Dataset/measurements/1024_64_128/459.csv,0
../Processed_Dataset/measurements/1024_64_128/460.csv,0
../Processed_Dataset/measurements/1024_64_128/461.csv,0
../Processed_Dataset/measurements/1024_64_128/462.csv,1
../Processed_Dataset/measurements/1024_64_128/463.csv,1
../Processed_Dataset/measurements/1024_64_128/464.csv,1
../Processed_Dataset/measurements/1024_64_128/465.csv,1
../Processed_Dataset/measurements/1024_64_128/466.csv,1
../Processed_Dataset/measurements/1024_64_128/467.csv,0
../Processed_Dataset/measurements/1024_64_128/468.csv,0
../Processed_Dataset/measurements/1024_64_128/469.csv,0
../Processed_Dataset/measurements/1024_64_128/470.csv,0
../Processed_Dataset/measurements/1024_64_128/471.csv,1
../Processed_Dataset/measurements/1024_64_128/472.csv,1
../Processed_Dataset/measurements/1024_64_128/473.csv,1
../Processed_Dataset/measurements/1024_64_128/474.csv,1
../Processed_Dataset/measurements/1024_64_128/475.csv,1
../Processed_Dataset/measurements/1024_64_128/476.csv,1
../Processed_Dataset/measurements/1024_64_128/477.csv,1
../Processed_Dataset/measurements/1024_64_128/478.csv,1
../Processed_Dataset/measurements/1024_64_128/479.csv,1
../Processed_Dataset/measurements/1024_64_128/480.csv,1
../Processed_Dataset/measurements/1024_64_128/481.csv,1
../Processed_Dataset/measurements/1024_64_128/482.csv,0
../Processed_Dataset/measurements/1024_64_128/483.csv,0
../Processed_Dataset/measurements/1024_64_128/484.csv,0
../Processed_Dataset/measurements/1024_64_128/485.csv,0
../Processed_Dataset/measurements/1024_64_128/486.csv,0
../Processed_Dataset/measurements/1024_64_128/487.csv,0
../Processed_Dataset/measurements/1024_64_128/488.csv,1
../Processed_Dataset/measurements/1024_64_128/489.csv,1
../Processed_Dataset/measurements/1024_64_128/490.csv,1
../Processed_Dataset/measurements/1024_64_128/491.csv,1
../Processed_Dataset/measurements/1024_64_128/492.csv,1
../Processed_Dataset/measurements/1024_64_128/493.csv,1
../Processed_Dataset/measurements/1024_64_128/494.csv,0
../Processed_Dataset/measurements/1024_64_128/495.csv,1
../Processed_Dataset/measurements/1024_64_128/496.csv,1
../Processed_Dataset/measurements/1024_64_128/497.csv,1
../Processed_Dataset/measurements/1024_64_128/498.csv,1
